Time	XP	YP	ZP	XP2	YP2	ZP2	XA	YA	ZA	Angle	AngleRate	FX1	FY1	FZ1	TX1	TY1	TZ1	FX2	FY2	FZ2	TX2	TY2	TZ2	StopTorque
1.93109999999980375e+00	7.42506786053584444e-03	8.18402431414620851e-02	6.01916823976290538e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.75988730315480399e-13	1.00000000000000000e+00	7.65607971350946495e-12	-2.00802816638541293e+00	7.88869799010036488e+00	-1.01194637970684880e+02	9.81467583725210261e+02	-2.80649808658172333e+03	3.85538535253055556e+01	-3.30340089198273517e+02	-1.18941289443621912e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.85249541636503923e-01
1.93119999999980374e+00	7.42506822242176845e-03	8.18402431414599618e-02	6.01916824004878337e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.75685436977400601e-13	1.00000000000000000e+00	7.65656988477014595e-12	-2.00723874652437573e+00	7.89419902033236642e+00	-1.01043201481879692e+02	9.81510538397597429e+02	-2.80658912430548844e+03	3.84576698049122285e+01	-3.30548235812803057e+02	-1.19007755037080074e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.85165152343822970e-01
1.93129999999980373e+00	7.42506858362480815e-03	8.18402431414578246e-02	6.01916824032266984e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.75382617617618926e-13	1.00000000000000000e+00	7.65706188908391836e-12	-2.00644877888797613e+00	7.89967677481413588e+00	-1.00891606254456178e+02	9.81553571988220938e+02	-2.80668046765887993e+03	3.83613586580821107e+01	-3.30756337625903086e+02	-1.19074192248575486e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.85079634191320341e-01
1.93139999999980372e+00	7.42506894413930141e-03	8.18402431414556875e-02	6.01916824058456146e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.75080237591396423e-13	1.00000000000000000e+00	7.65755426445815528e-12	-2.00565826580592876e+00	7.90513123214086910e+00	-1.00739852602746510e+02	9.81596683992867156e+02	-2.80677211558170166e+03	3.82649202844746696e+01	-3.30964393344522648e+02	-1.19140600615628486e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84992988332064900e-01
1.93149999999980371e+00	7.42506930395973874e-03	8.18402431414535503e-02	6.01916824083445268e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.74778029497526655e-13	1.00000000000000000e+00	7.65804884742041687e-12	-2.00486720961008302e+00	7.91056237097378023e+00	-1.00587940840953479e+02	9.81639873914950613e+02	-2.80686406703566354e+03	3.81683548854652770e+01	-3.31172401679242398e+02	-1.19206979677160007e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84905215932369749e-01
1.93159999999980370e+00	7.42506966308049965e-03	8.18402431414513992e-02	6.01916824107234127e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.74475924925455144e-13	1.00000000000000000e+00	7.65854411030623639e-12	-2.00407561263441503e+00	7.91597017004084602e+00	-1.00435871286699353e+02	9.81683141255380178e+02	-2.80695632097147882e+03	3.80716626638071034e+01	-3.31380361340035790e+02	-1.19273328971991972e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84816318171167615e-01
1.93169999999980369e+00	7.42507002149601913e-03	8.18402431414492482e-02	6.01916824129822059e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.74174324844971012e-13	1.00000000000000000e+00	7.65904109617764512e-12	-2.00328347721502231e+00	7.92135460813609971e+00	-1.00283644256013417e+02	9.81726485506075733e+02	-2.80704887631817473e+03	3.79748438232053616e+01	-3.31588271035383571e+02	-1.19339648038454314e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84726296240919630e-01
1.93179999999980367e+00	7.42507037920075996e-03	8.18402431414470832e-02	6.01916824151208951e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.73872947260497801e-13	1.00000000000000000e+00	7.65953857590647876e-12	-2.00249080569011495e+00	7.92671566412095441e+00	-1.00131260068727101e+02	9.81769906167055979e+02	-2.80714173202094798e+03	3.78778985692003687e+01	-3.31796129476434771e+02	-1.19405936416061209e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84635151344773485e-01
1.93189999999980366e+00	7.42507073618912938e-03	8.18402431414449461e-02	6.01916824171394360e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.73571894554823430e-13	1.00000000000000000e+00	7.66003729454878424e-12	-2.00169760040001155e+00	7.93205331692338689e+00	-9.99787190462304807e+01	9.81813402733507473e+02	-2.80723488701819315e+03	3.77808271084123248e+01	-3.32003935374422440e+02	-1.19472193644341502e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84542884700031190e-01
1.93199999999980365e+00	7.42507109245557628e-03	8.18402431414427811e-02	6.01916824190377842e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.73271173023990320e-13	1.00000000000000000e+00	7.66053768833451686e-12	-2.00090386368712991e+00	7.93736754553872714e+00	-9.98260215085017535e+01	9.81856974692220092e+02	-2.80732834021848021e+03	3.76836296487046809e+01	-3.32211687438119156e+02	-1.19538419262176589e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84449497536272627e-01
1.93209999999980364e+00	7.42507144799448016e-03	8.18402431414406162e-02	6.01916824208159285e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.72970776242915875e-13	1.00000000000000000e+00	7.66103921927069888e-12	-2.00010959789598264e+00	7.94265832902991686e+00	-9.96731677802440572e+01	9.81900621539481108e+02	-2.80742209055649710e+03	3.75863063995815310e+01	-3.32419384380139434e+02	-1.19604612809822271e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84354991094276000e-01
1.93219999999980363e+00	7.42507180280028989e-03	8.18402431414384512e-02	6.01916824224738245e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.72670831623233127e-13	1.00000000000000000e+00	7.66154225761521634e-12	-1.99931480537316864e+00	7.94792564652707245e+00	-9.95201581855693576e+01	9.81944342768830438e+02	-2.80751613696354525e+03	3.74888575718819652e+01	-3.32627024913801620e+02	-1.19670773827908960e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84259366629485000e-01
1.93229999999980362e+00	7.42507215686757926e-03	8.18402431414362586e-02	6.01916824240114723e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.72370999802635204e-13	1.00000000000000000e+00	7.66204614154739135e-12	-1.99851948846736760e+00	7.95316947722854994e+00	-9.93669930504096328e+01	9.81988137861249243e+02	-2.80761047832934855e+03	3.73912833774510602e+01	-3.32834607748317978e+02	-1.19736901855774803e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84162625409792086e-01
1.93239999999980361e+00	7.42507251019071390e-03	8.18402431414340659e-02	6.01916824254288607e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.72071349978717936e-13	1.00000000000000000e+00	7.66255100489604819e-12	-1.99772364952933201e+00	7.95838980040043875e+00	-9.92136727039720654e+01	9.82032006309818371e+02	-2.80770511358114618e+03	3.72935840298967491e+01	-3.33042131598282253e+02	-1.19802996434761141e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.84064768713094212e-01
1.93249999999980360e+00	7.42507286276399003e-03	8.18402431414318871e-02	6.01916824267259343e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.71772182262897636e-13	1.00000000000000000e+00	7.66305703234184081e-12	-1.99692729091188093e+00	7.96358659537702263e+00	-9.90601974734202031e+01	9.82075947600508243e+02	-2.80780004162348268e+03	3.71957597440126051e+01	-3.33249595176799119e+02	-1.19869057105737397e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83965797833261280e-01
1.93259999999980359e+00	7.42507321458210634e-03	8.18402431414297082e-02	6.01916824279027041e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.71473346197614091e-13	1.00000000000000000e+00	7.66356436513541824e-12	-1.99613041496989352e+00	7.96875984156150796e+00	-9.89065676883678861e+01	9.82119961215426201e+02	-2.80789526134603966e+03	3.70978107359131002e+01	-3.33456997196091152e+02	-1.19935083409499157e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83865714075588660e-01
1.93269999999980358e+00	7.42507356563938681e-03	8.18402431414275155e-02	6.01916824289591368e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.71175013634376057e-13	1.00000000000000000e+00	7.66407246415797275e-12	-1.99533302406030155e+00	7.97390951842532836e+00	-9.87527836836261486e+01	9.82164046639923072e+02	-2.80799077165526796e+03	3.69997372231745487e+01	-3.33664336371138802e+02	-1.20001074887833596e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83764518755944684e-01
1.93279999999980356e+00	7.42507391593032195e-03	8.18402431414253229e-02	6.01916824298952546e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.70876682066708455e-13	1.00000000000000000e+00	7.66458195233798193e-12	-1.99453512054208293e+00	7.97903560550899460e+00	-9.85988457899085233e+01	9.82208203355259002e+02	-2.80808657143653454e+03	3.69015394246672770e+01	-3.33871611415821633e+02	-1.20067031082265856e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83662213206511660e-01
1.93289999999980355e+00	7.42507426544931903e-03	8.18402431414231302e-02	6.01916824307110354e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.70578741069435344e-13	1.00000000000000000e+00	7.66509311923301127e-12	-1.99373670677625392e+00	7.98413808242171452e+00	-9.84447543431807617e+01	9.82252430843211869e+02	-2.80818265958438951e+03	3.68032175606405474e+01	-3.34078821045878612e+02	-1.20132951535087045e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83558798768908071e-01
1.93299999999980354e+00	7.42507461419093795e-03	8.18402431414209236e-02	6.01916824314064680e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.70281223949419086e-13	1.00000000000000000e+00	7.66560452540421279e-12	-1.99293778512586406e+00	7.98921692884235490e+00	-9.82905096786122385e+01	9.82296728580853596e+02	-2.80827903497049192e+03	3.67047718526633844e+01	-3.34285963975492052e+02	-1.20198835788224173e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83454276799815741e-01
1.93309999999980353e+00	7.42507496214957208e-03	8.18402431414187170e-02	6.01916824319815524e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.69984076025845302e-13	1.00000000000000000e+00	7.66611799547459272e-12	-1.99213835795598748e+00	7.99427212451927449e+00	-9.81361121344646108e+01	9.82341096049369526e+02	-2.80837569648497356e+03	3.66062025238800288e+01	-3.34493038922029484e+02	-1.20264683384847800e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83348648666148362e-01
1.93319999999980352e+00	7.42507530931965642e-03	8.18402431414165243e-02	6.01916824324362776e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.69687361933919219e-13	1.00000000000000000e+00	7.66663209954609637e-12	-1.99133842763371582e+00	7.99930364927037552e+00	-9.79815620497025748e+01	9.82385532723998267e+02	-2.80847264299610288e+03	3.65075097985371997e+01	-3.34700044601334127e+02	-1.20330493867620589e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83241915749996792e-01
1.93329999999980351e+00	7.42507565569584804e-03	8.18402431414143039e-02	6.01916824327706768e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.69390756838591695e-13	1.00000000000000000e+00	7.66714781457776829e-12	-1.99053799652815311e+00	8.00431148298354245e+00	-9.78268597634970547e+01	9.82430038078818598e+02	-2.80856987336864859e+03	3.64086939023152638e+01	-3.34906979730008914e+02	-1.20396266779621243e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83134079444706915e-01
1.93339999999980350e+00	7.42507600127247092e-03	8.18402431414120973e-02	6.01916824329847389e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.69094438232360770e-13	1.00000000000000000e+00	7.66766430271779896e-12	-1.98973706701040709e+00	8.00929560561649723e+00	-9.76720056205256242e+01	9.82474611589988172e+02	-2.80866738647761213e+03	3.63097550623823793e+01	-3.35113843026694155e+02	-1.20462001664841210e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.83025141155163912e-01
1.93349999999980349e+00	7.42507634604397393e-03	8.18402431414098630e-02	6.01916824330784528e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.68798598680218234e-13	1.00000000000000000e+00	7.66818153000834820e-12	-1.98893564145358237e+00	8.01425599719755688e+00	-9.75169999607536511e+01	9.82519252729038726e+02	-2.80876518117507385e+03	3.62106935071467433e+01	-3.35320633208828895e+02	-1.20527698066883261e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82915102301941607e-01
1.93359999999980348e+00	7.42507669000501414e-03	8.18402431414076426e-02	6.01916824330518518e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.68502825346729994e-13	1.00000000000000000e+00	7.66870113415708979e-12	-1.98813372223277418e+00	8.01919263782566283e+00	-9.73618431308954086e+01	9.82563960969106802e+02	-2.80886325632332046e+03	3.61115094665618983e+01	-3.35527348995817533e+02	-1.20593355530286928e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82803964315561451e-01
1.93369999999980346e+00	7.42507703314997103e-03	8.18402431414054221e-02	6.01916824329049693e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.68207644448391055e-13	1.00000000000000000e+00	7.66922098517811783e-12	-1.98733131172506083e+00	8.02410550767018549e+00	-9.72065354775572814e+01	9.82608735778720984e+02	-2.80896161077121951e+03	3.60122031716920787e+01	-3.35733989106689364e+02	-1.20658973599407446e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82691728640244244e-01
1.93379999999980345e+00	7.42507737547337676e-03	8.18402431414032017e-02	6.01916824326377831e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.67912796450140506e-13	1.00000000000000000e+00	7.66974150544833542e-12	-1.98652841230949573e+00	8.02899458697123869e+00	-9.70510773467922263e+01	9.82653576628232713e+02	-2.80906024337093049e+03	3.59127748551564423e+01	-3.35940552262185747e+02	-1.20724551819418707e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82578396733227816e-01
1.93389999999980344e+00	7.42507771696969410e-03	8.18402431414009535e-02	6.01916824322503263e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.67618241266378945e-13	1.00000000000000000e+00	7.67026363059374321e-12	-1.98572502636710246e+00	8.03385985604081299e+00	-9.68954690889767107e+01	9.82698482982268160e+02	-2.80915915295272225e+03	3.58132247509088302e+01	-3.36147037181319774e+02	-1.20790089735148385e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82463970063857783e-01
1.93399999999980343e+00	7.42507805763345519e-03	8.18402431413987330e-02	6.01916824317426324e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.67323876773039381e-13	1.00000000000000000e+00	7.67078727575744936e-12	-1.98492115628086507e+00	8.03870129526160682e+00	-9.67397110539922096e+01	9.82743454311638743e+02	-2.80925833837102618e+03	3.57135530943317860e+01	-3.36353442587389111e+02	-1.20855586892808489e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82348450113700933e-01
1.93409999999980342e+00	7.42507839745930320e-03	8.18402431413964848e-02	6.01916824311147236e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.67029792931300037e-13	1.00000000000000000e+00	7.67131140042615832e-12	-1.98411680443572314e+00	8.04351888508794488e+00	-9.65838035942475699e+01	9.82788490079808525e+02	-2.80935779845705201e+03	3.56137601220902695e+01	-3.36559767201964462e+02	-1.20921042838289338e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82231838378535016e-01
1.93419999999980341e+00	7.42507873644158989e-03	8.18402431413942366e-02	6.01916824303666109e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.66736414853360047e-13	1.00000000000000000e+00	7.67183644741270478e-12	-1.98331197321856290e+00	8.04831260604614052e+00	-9.64277470638927525e+01	9.82833589747863925e+02	-2.80945753203026015e+03	3.55138460721737772e+01	-3.36766009746361647e+02	-1.20986457117476476e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.82114136365051721e-01
1.93429999999980340e+00	7.42507907457483352e-03	8.18402431413920023e-02	6.01916824294983277e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.66443100455611342e-13	1.00000000000000000e+00	7.67236354066723161e-12	-1.98250666501821105e+00	8.05308243873436425e+00	-9.62715418162479182e+01	9.82878752781364028e+02	-2.80955753792563200e+03	3.54138111841644729e+01	-3.36972168945191527e+02	-1.21051829277597406e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81995345593926106e-01
1.93439999999980339e+00	7.42507941185370501e-03	8.18402431413897680e-02	6.01916824285099183e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.66150520829454260e-13	1.00000000000000000e+00	7.67289135539019928e-12	-1.98170088222542740e+00	8.05782836382290490e+00	-9.61151882087141303e+01	9.82923978640874566e+02	-2.80965781496353657e+03	3.53136556988291659e+01	-3.37178243522307753e+02	-1.21117158865642551e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81875467597827384e-01
1.93449999999980338e+00	7.42507974827259776e-03	8.18402431413875059e-02	6.01916824274014162e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.65858205562181384e-13	1.00000000000000000e+00	7.67342047298645064e-12	-1.98089462723289711e+00	8.06255036205438458e+00	-9.59586865993437641e+01	9.82969266784759384e+02	-2.80975836195634565e+03	3.52133798583314501e+01	-3.37384232201889915e+02	-1.21182445428937129e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81754503921986915e-01
1.93459999999980337e+00	7.42508008382612716e-03	8.18402431413852438e-02	6.01916824261728323e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.65566302223818486e-13	1.00000000000000000e+00	7.67395010837341372e-12	-1.98008790243522426e+00	8.06724841424403039e+00	-9.58020373469616970e+01	9.83014616674356148e+02	-2.80985917772307448e+03	3.51129839063055158e+01	-3.37590133710243663e+02	-1.21247688515608175e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81632456124994485e-01
1.93469999999980335e+00	7.42508041850886702e-03	8.18402431413829956e-02	6.01916824248242444e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.65274484440914769e-13	1.00000000000000000e+00	7.67448147684804980e-12	-1.97928071022892405e+00	8.07192250128019495e+00	-9.56452408132713572e+01	9.83060027767812926e+02	-2.80996026107355010e+03	3.50124680878521417e+01	-3.37795946773711307e+02	-1.21312887674084735e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81509325777433755e-01
1.93479999999980334e+00	7.42508075231532172e-03	8.18402431413807196e-02	6.01916824233556746e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.64983168597009938e-13	1.00000000000000000e+00	7.67501370662303821e-12	-1.97847305301241505e+00	8.07657260412349665e+00	-9.54882973594048963e+01	9.83105499515330166e+02	-2.81006161079789854e+03	3.49118326489492006e+01	-3.38001670117653873e+02	-1.21378042452340310e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81385114462848801e-01
1.93489999999980333e+00	7.42508108524002342e-03	8.18402431413784714e-02	6.01916824217671564e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.64692407757379302e-13	1.00000000000000000e+00	7.67554690028681940e-12	-1.97766493318601322e+00	8.08119870380834548e+00	-9.53312073502133899e+01	9.83151031381524717e+02	-2.81016322571988621e+03	3.48110778377541692e+01	-3.38207302472690799e+02	-1.21443152400542175e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81259823777061568e-01
1.93499999999980332e+00	7.42508141727765691e-03	8.18402431413761955e-02	6.01916824200587786e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.64401755226584106e-13	1.00000000000000000e+00	7.67608167354218172e-12	-1.97685635315192321e+00	8.08580078144238534e+00	-9.51739711498966017e+01	9.83196622810962481e+02	-2.81026510460989357e+03	3.47102039030102958e+01	-3.38412842564352729e+02	-1.21508217067132819e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81133455330161980e-01
1.93509999999980331e+00	7.42508174842271274e-03	8.18402431413739195e-02	6.01916824182305632e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.64111830582980054e-13	1.00000000000000000e+00	7.67661644377816193e-12	-1.97604731531423172e+00	8.09037881820674087e+00	-9.50165891264979336e+01	9.83242273262589606e+02	-2.81036724627798048e+03	3.46092110954313625e+01	-3.38618289124189289e+02	-1.21573236002773825e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.81006010741562195e-01
1.93519999999980330e+00	7.42508207866969527e-03	8.18402431413716436e-02	6.01916824162825548e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.63821943095383192e-13	1.00000000000000000e+00	7.67715244161128722e-12	-1.97523782207889975e+00	8.09493279535640298e+00	-9.48590616472333750e+01	9.83287982185609962e+02	-2.81046964950467782e+03	3.45080996667767295e+01	-3.38823640881629785e+02	-1.21638208757530236e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.80877491647158939e-01
1.93529999999980329e+00	7.42508240801334485e-03	8.18402431413693676e-02	6.01916824142148310e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.63532681181864979e-13	1.00000000000000000e+00	7.67768946169311264e-12	-1.97442787585375568e+00	8.09946269422049703e+00	-9.47013890814696424e+01	9.83333749031133948e+02	-2.81057231307454731e+03	3.44068698703775908e+01	-3.39028896567895970e+02	-1.21703134882317499e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.80747899693308234e-01
1.93539999999980328e+00	7.42508273644819361e-03	8.18402431413670917e-02	6.01916824120274585e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.63243684873147537e-13	1.00000000000000000e+00	7.67822792984626714e-12	-1.97361747904848750e+00	8.10396849620217452e+00	-9.45435718021874436e+01	9.83379573246251994e+02	-2.81067523576326494e+03	3.43055219607462902e+01	-3.39234054914315607e+02	-1.21768013928073898e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.80617236539098835e-01
1.93549999999980327e+00	7.42508306396878759e-03	8.18402431413648157e-02	6.01916824097204595e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.62955323506426522e-13	1.00000000000000000e+00	7.67876688983299569e-12	-1.97280663407463508e+00	8.10845018277898433e+00	-9.43856101805029084e+01	9.83425454281928296e+02	-2.81077841635356981e+03	3.42040561939991221e+01	-3.39439114654712910e+02	-1.21832845446882061e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.80485503856921081e-01
