Time	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ	Body	XP	YP	ZP	FX	FY	FZ
1.70819999999982830e+00	BoneTrunk	-1.65748596153770245e-02	4.77847382917450658e-02	7.38509952879946807e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.70469245746983117e-02	1.23860143076678086e-01	5.76064359481892274e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42493994157050752e-03	1.05393178928813877e-01	6.01916697598146033e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70829999999982829e+00	BoneTrunk	-1.65748596153812572e-02	4.77847382917442956e-02	7.38509952879951026e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.70574863872633053e-02	1.23860143076678780e-01	5.76076465918898162e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494032244916946e-03	1.05392056741149001e-01	6.01916697601277417e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70839999999982828e+00	BoneTrunk	-1.65748596153854830e-02	4.77847382917435393e-02	7.38509952879955467e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.70680768960772039e-02	1.23860143076679460e-01	5.76088615283459227e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494070424840058e-03	1.05390931105527885e-01	6.01916697604743978e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70849999999982827e+00	BoneTrunk	-1.65748596153897226e-02	4.77847382917427899e-02	7.38509952879959686e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.70786960228002005e-02	1.23860143076680126e-01	5.76100807581517604e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494108696389876e-03	1.05389802026254753e-01	6.01916697608548379e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70859999999982826e+00	BoneTrunk	-1.65748596153939901e-02	4.77847382917420474e-02	7.38509952879964127e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.70893436888738298e-02	1.23860143076680806e-01	5.76113042818956367e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494147059136189e-03	1.05388669507645569e-01	6.01916697612693286e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70869999999982825e+00	BoneTrunk	-1.65748596153982714e-02	4.77847382917413119e-02	7.38509952879968345e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71000198155213845e-02	1.23860143076681459e-01	5.76125321001597968e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494185512659888e-03	1.05387533554027774e-01	6.01916697617181695e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70879999999982823e+00	BoneTrunk	-1.65748596154025526e-02	4.77847382917405902e-02	7.38509952879972786e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71107243237483037e-02	1.23860143076682097e-01	5.76137642135203798e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494224056522434e-03	1.05386394169740494e-01	6.01916697622016161e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70889999999982822e+00	BoneTrunk	-1.65748596154068617e-02	4.77847382917398686e-02	7.38509952879977005e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71214571343426447e-02	1.23860143076682749e-01	5.76150006225473188e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494262690265860e-03	1.05385251359134291e-01	6.01916697627199571e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70899999999982821e+00	BoneTrunk	-1.65748596154111777e-02	4.77847382917391608e-02	7.38509952879981446e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71322181678758467e-02	1.23860143076683388e-01	5.76162413278042851e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494301413482161e-03	1.05384105126571426e-01	6.01916697632734587e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70909999999982820e+00	BoneTrunk	-1.65748596154155076e-02	4.77847382917384531e-02	7.38509952879985665e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71430073447029802e-02	1.23860143076683998e-01	5.76174863298485995e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494340225724470e-03	1.05382955476425455e-01	6.01916697638623988e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70919999999982819e+00	BoneTrunk	-1.65748596154198513e-02	4.77847382917377661e-02	7.38509952879990106e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71538245849631493e-02	1.23860143076684623e-01	5.76187356292311326e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494379126543147e-03	1.05381802413081593e-01	6.01916697644870546e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70929999999982818e+00	BoneTrunk	-1.65748596154242089e-02	4.77847382917370722e-02	7.38509952879994325e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71646698085803945e-02	1.23860143076685233e-01	5.76199892264962155e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494418115516308e-03	1.05380645940936435e-01	6.01916697651476928e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70939999999982817e+00	BoneTrunk	-1.65748596154285804e-02	4.77847382917363922e-02	7.38509952879998544e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71755429352636085e-02	1.23860143076685830e-01	5.76212471221816180e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494457192180435e-03	1.05379486064398023e-01	6.01916697658446020e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70949999999982816e+00	BoneTrunk	-1.65748596154329589e-02	4.77847382917357191e-02	7.38509952880002762e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71864438845075918e-02	1.23860143076686427e-01	5.76225093168184044e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494496356108091e-03	1.05378322787885864e-01	6.01916697665780376e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70959999999982815e+00	BoneTrunk	-1.65748596154373512e-02	4.77847382917350599e-02	7.38509952880006981e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.71973725755932877e-02	1.23860143076687010e-01	5.76237758109308662e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494535606852413e-03	1.05377156115830803e-01	6.01916697673482992e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70969999999982813e+00	BoneTrunk	-1.65748596154417574e-02	4.77847382917344077e-02	7.38509952880011089e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72083289275881718e-02	1.23860143076687579e-01	5.76250466050364452e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494574943958208e-03	1.05375986052675064e-01	6.01916697681556423e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70979999999982812e+00	BoneTrunk	-1.65748596154461775e-02	4.77847382917337624e-02	7.38509952880015197e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72193128593470701e-02	1.23860143076688162e-01	5.76263216996456773e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494614366986938e-03	1.05374812602872292e-01	6.01916697690003333e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70989999999982811e+00	BoneTrunk	-1.65748596154506253e-02	4.77847382917331240e-02	7.38509952880019305e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72303242895124648e-02	1.23860143076688717e-01	5.76276010952620599e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494653875488964e-03	1.05373635770887375e-01	6.01916697698826719e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.70999999999982810e+00	BoneTrunk	-1.65748596154550731e-02	4.77847382917324856e-02	7.38509952880023413e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72413631365149100e-02	1.23860143076689272e-01	5.76288847923819958e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494693469009093e-03	1.05372455561196537e-01	6.01916697708029136e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71009999999982809e+00	BoneTrunk	-1.65748596154595487e-02	4.77847382917318680e-02	7.38509952880027520e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72524293185737682e-02	1.23860143076689813e-01	5.76301727914947270e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494733147094910e-03	1.05371271978287301e-01	6.01916697717613247e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71019999999982808e+00	BoneTrunk	-1.65748596154640312e-02	4.77847382917312505e-02	7.38509952880031628e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72635227536977226e-02	1.23860143076690354e-01	5.76314650930822348e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494772909302325e-03	1.05370085026658428e-01	6.01916697727582051e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71029999999982807e+00	BoneTrunk	-1.65748596154685138e-02	4.77847382917306468e-02	7.38509952880035736e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72746433596850835e-02	1.23860143076690868e-01	5.76327616976191393e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494812755167821e-03	1.05368894710819894e-01	6.01916697737937989e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71039999999982806e+00	BoneTrunk	-1.65748596154730241e-02	4.77847382917300431e-02	7.38509952880039844e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72857910541244397e-02	1.23860143076691395e-01	5.76340626055726446e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494852684238982e-03	1.05367701035292943e-01	6.01916697748684060e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71049999999982805e+00	BoneTrunk	-1.65748596154775482e-02	4.77847382917294533e-02	7.38509952880043952e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.72969657543953115e-02	1.23860143076691909e-01	5.76353678174024497e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494892696063391e-03	1.05366504004609979e-01	6.01916697759822705e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71059999999982804e+00	BoneTrunk	-1.65748596154820863e-02	4.77847382917288704e-02	7.38509952880047837e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73081673776683442e-02	1.23860143076692408e-01	5.76366773335606375e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494932790177531e-03	1.05365303623314532e-01	6.01916697771356812e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71069999999982802e+00	BoneTrunk	-1.65748596154866312e-02	4.77847382917282945e-02	7.38509952880051834e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73193958409061832e-02	1.23860143076692908e-01	5.76379911544916634e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42494972966120659e-03	1.05364099895961377e-01	6.01916697783289045e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71079999999982801e+00	BoneTrunk	-1.65748596154911901e-02	4.77847382917277325e-02	7.38509952880055609e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73306510608638203e-02	1.23860143076693394e-01	5.76393092806321894e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495013223443134e-03	1.05362892827116306e-01	6.01916697795622069e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71089999999982800e+00	BoneTrunk	-1.65748596154957628e-02	4.77847382917271704e-02	7.38509952880059606e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73419329540890382e-02	1.23860143076693865e-01	5.76406317124110390e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495053561662011e-03	1.05361682421356295e-01	6.01916697808358769e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71099999999982799e+00	BoneTrunk	-1.65748596155003494e-02	4.77847382917266222e-02	7.38509952880063381e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73532414369232985e-02	1.23860143076694337e-01	5.76419584502491200e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495093980330423e-03	1.05360468683269315e-01	6.01916697821501701e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71109999999982798e+00	BoneTrunk	-1.65748596155049499e-02	4.77847382917260741e-02	7.38509952880067377e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73645764255019081e-02	1.23860143076694809e-01	5.76432894945593244e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495134478979302e-03	1.05359251617454477e-01	6.01916697835053527e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71119999999982797e+00	BoneTrunk	-1.65748596155095643e-02	4.77847382917255398e-02	7.38509952880071152e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73759378357546856e-02	1.23860143076695253e-01	5.76446248457464616e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495175057142354e-03	1.05358031228521817e-01	6.01916697849017024e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71129999999982796e+00	BoneTrunk	-1.65748596155141995e-02	4.77847382917250124e-02	7.38509952880075149e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73873255834065998e-02	1.23860143076695697e-01	5.76459645042071811e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495215714353285e-03	1.05356807521092471e-01	6.01916697863394967e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71139999999982795e+00	BoneTrunk	-1.65748596155188346e-02	4.77847382917244920e-02	7.38509952880079035e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.73987395839781300e-02	1.23860143076696141e-01	5.76473084703298166e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495256450131924e-03	1.05355580499798498e-01	6.01916697878189910e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71149999999982794e+00	BoneTrunk	-1.65748596155234976e-02	4.77847382917239855e-02	7.38509952880082921e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74101797527861407e-02	1.23860143076696558e-01	5.76486567444944309e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495297264034182e-03	1.05354350169282934e-01	6.01916697893404629e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71159999999982793e+00	BoneTrunk	-1.65748596155281605e-02	4.77847382917234859e-02	7.38509952880086806e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74216460049438537e-02	1.23860143076696974e-01	5.76500093270726044e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495338155560458e-03	1.05353116534199751e-01	6.01916697909041676e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71169999999982791e+00	BoneTrunk	-1.65748596155328512e-02	4.77847382917229863e-02	7.38509952880090692e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74331382553620695e-02	1.23860143076697390e-01	5.76513662184274356e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495379124252786e-03	1.05351879599213841e-01	6.01916697925103938e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71179999999982790e+00	BoneTrunk	-1.65748596155375419e-02	4.77847382917225005e-02	7.38509952880094578e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74446564187493475e-02	1.23860143076697793e-01	5.76527274189134409e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495420169642095e-03	1.05350639369000978e-01	6.01916697941593859e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71189999999982789e+00	BoneTrunk	-1.65748596155422534e-02	4.77847382917220218e-02	7.38509952880098242e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74562004096123807e-02	1.23860143076698195e-01	5.76540929288764104e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495461291220460e-03	1.05349395848247734e-01	6.01916697958514324e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71199999999982788e+00	BoneTrunk	-1.65748596155469788e-02	4.77847382917215499e-02	7.38509952880102016e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74677701422572867e-02	1.23860143076698584e-01	5.76554627486534299e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495502488560444e-03	1.05348149041651684e-01	6.01916697975867776e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71209999999982787e+00	BoneTrunk	-1.65748596155517181e-02	4.77847382917210919e-02	7.38509952880105569e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74793655307892049e-02	1.23860143076698959e-01	5.76568368785727037e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495543761145793e-03	1.05346898953921034e-01	6.01916697993657102e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71219999999982786e+00	BoneTrunk	-1.65748596155564712e-02	4.77847382917206340e-02	7.38509952880109344e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.74909864891136008e-02	1.23860143076699319e-01	5.76582153189535318e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495585108512990e-03	1.05345645589774911e-01	6.01916698011884854e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71229999999982785e+00	BoneTrunk	-1.65748596155612382e-02	4.77847382917201829e-02	7.38509952880112897e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75026329309365580e-02	1.23860143076699680e-01	5.76595980701061550e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495626530184638e-03	1.05344388953943185e-01	6.01916698030553587e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71239999999982784e+00	BoneTrunk	-1.65748596155660122e-02	4.77847382917197527e-02	7.38509952880116671e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75143047697652082e-02	1.23860143076700027e-01	5.76609851323317657e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495668025663913e-03	1.05343129051166440e-01	6.01916698049666188e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71249999999982783e+00	BoneTrunk	-1.65748596155708000e-02	4.77847382917193225e-02	7.38509952880120335e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75260019189086885e-02	1.23860143076700388e-01	5.76623765059223303e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495709594481745e-03	1.05341865886196012e-01	6.01916698069225098e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71259999999982782e+00	BoneTrunk	-1.65748596155756017e-02	4.77847382917188993e-02	7.38509952880123999e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75377242914782805e-02	1.23860143076700721e-01	5.76637721911606005e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495751236141310e-03	1.05340599463793927e-01	6.01916698089233093e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71269999999982780e+00	BoneTrunk	-1.65748596155804312e-02	4.77847382917184899e-02	7.38509952880127662e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75494718003883815e-02	1.23860143076701054e-01	5.76651721883199242e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495792950165212e-03	1.05339329788732838e-01	6.01916698109692727e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71279999999982779e+00	BoneTrunk	-1.65748596155852607e-02	4.77847382917180805e-02	7.38509952880131326e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75612443583568378e-02	1.23860143076701359e-01	5.76665764976642348e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495834736076055e-03	1.05338056865796170e-01	6.01916698130606553e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71289999999982778e+00	BoneTrunk	-1.65748596155901040e-02	4.77847382917176849e-02	7.38509952880134990e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75730418779054581e-02	1.23860143076701679e-01	5.76679851194479398e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495876593365911e-03	1.05336780699777866e-01	6.01916698151977347e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71299999999982777e+00	BoneTrunk	-1.65748596155949682e-02	4.77847382917172964e-02	7.38509952880138432e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75848642713609293e-02	1.23860143076701984e-01	5.76693980539158435e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495918521554610e-03	1.05335501295482498e-01	6.01916698173807552e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71309999999982776e+00	BoneTrunk	-1.65748596155998323e-02	4.77847382917169147e-02	7.38509952880141984e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.75967114508550526e-02	1.23860143076702289e-01	5.76708153013030800e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42495960520150877e-03	1.05334218657725256e-01	6.01916698196099942e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71319999999982775e+00	BoneTrunk	-1.65748596156047243e-02	4.77847382917165400e-02	7.38509952880145315e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.76085833283255760e-02	1.23860143076702581e-01	5.76722368618349690e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42496002588660664e-03	1.05332932791331810e-01	6.01916698218857071e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
1.71329999999982774e+00	BoneTrunk	-1.65748596156096301e-02	4.77847382917161792e-02	7.38509952880148868e-01	-0.00000000000000000e+00	0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	3.76204798155166942e-02	1.23860143076702858e-01	5.76736627357269938e-01	-0.00000000000000000e+00	-0.00000000000000000e+00	-0.00000000000000000e+00	BoneLeftThigh	7.42496044726592697e-03	1.05331643701138469e-01	6.01916698242081605e-01	0.00000000000000000e+00	-0.00000000000000000e+00	0.00000000000000000e+00
