Time	VMax	F0	K	Alpha	FCE	LCE	VCE	PMECH	PMET
3.37099999999979194e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.37199999999979183e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.37299999999979172e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.37399999999979161e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.37499999999979150e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.37599999999979139e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.37699999999979128e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.37799999999979117e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.37899999999979106e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.37999999999979095e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.38099999999979084e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.38199999999979073e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.38299999999979062e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.38399999999979051e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.38499999999979040e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.38599999999979029e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.38699999999979018e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.38799999999979007e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.38899999999978996e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.38999999999978985e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.39099999999978974e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.39199999999978963e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.39299999999978952e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.39399999999978941e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.39499999999978930e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.39599999999978919e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.39699999999978908e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.39799999999978897e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.39899999999978886e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.39999999999978875e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.40099999999978864e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.40199999999978853e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.40299999999978842e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.40399999999978831e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.40499999999978820e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.40599999999978809e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.40699999999978798e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.40799999999978787e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.40899999999978776e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.40999999999978765e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.41099999999978754e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.41199999999978743e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.41299999999978732e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.41399999999978720e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.41499999999978709e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.41599999999978698e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.41699999999978687e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.41799999999978676e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.41899999999978665e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.41999999999978654e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.42099999999978643e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.42199999999978632e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.42299999999978621e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.42399999999978610e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.42499999999978599e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.42599999999978588e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.42699999999978577e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.42799999999978566e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.42899999999978555e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.42999999999978544e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.43099999999978533e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.43199999999978522e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.43299999999978511e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.43399999999978500e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.43499999999978489e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.43599999999978478e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.43699999999978467e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.43799999999978456e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.43899999999978445e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.43999999999978434e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.44099999999978423e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.44199999999978412e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.44299999999978401e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.44399999999978390e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.44499999999978379e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.44599999999978368e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.44699999999978357e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.44799999999978346e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.44899999999978335e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.44999999999978324e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.45099999999978313e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.45199999999978302e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.45299999999978291e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.45399999999978280e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.45499999999978269e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.45599999999978258e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.45699999999978247e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.45799999999978236e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.45899999999978225e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.45999999999978214e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.46099999999978203e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.46199999999978192e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.46299999999978181e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.46399999999978170e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.46499999999978159e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.46599999999978148e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.46699999999978137e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.46799999999978126e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.46899999999978115e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.46999999999978104e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.47099999999978093e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.47199999999978082e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.47299999999978071e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.47399999999978060e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.47499999999978049e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.47599999999978038e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.47699999999978027e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.47799999999978016e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.47899999999978005e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.47999999999977994e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.48099999999977983e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.48199999999977972e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
3.48299999999977961e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	2.99999999999931833e+03	1.79030137915293625e-01	-2.77555756156289135e-13	-8.32667268468678188e-10	1.36080000000047221e+03
3.48399999999977950e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000000000e+03	1.79030137915293625e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.36079999999999995e+03
3.48499999999977939e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	1.00000000000000002e-02	3.00000000000360615e+03	1.79030137915293652e-01	2.77555756156289135e-13	8.32667268469868294e-10	1.36079999999952793e+03
