Time	VMax	F0	K	Alpha	FCE	LCE	VCE	PMECH	PMET
9.40000000000016656e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.41000000000016684e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.42000000000016713e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.43000000000016741e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.44000000000016770e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.45000000000016799e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.46000000000016827e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.47000000000016856e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.48000000000016885e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.49000000000016913e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.50000000000016942e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.51000000000016971e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.52000000000016999e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.53000000000017028e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.54000000000017057e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.55000000000017085e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.56000000000017114e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.57000000000017143e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.58000000000017171e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.59000000000017200e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.60000000000017228e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.61000000000017257e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.62000000000017286e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.63000000000017314e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.64000000000017343e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.65000000000017372e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.66000000000017400e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.67000000000017429e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.68000000000017458e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.69000000000017486e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.70000000000017515e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.71000000000017544e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.72000000000017572e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.73000000000017601e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.74000000000017629e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.75000000000017658e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.76000000000017687e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.77000000000017715e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.78000000000017744e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.79000000000017773e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.80000000000017801e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.81000000000017830e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.82000000000017859e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.83000000000017887e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.84000000000017916e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.85000000000017945e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.86000000000017973e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.87000000000018002e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.88000000000018030e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.89000000000018059e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.90000000000018088e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.91000000000018116e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.92000000000018145e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.93000000000018174e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.94000000000018202e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.95000000000018231e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.96000000000018260e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.97000000000018288e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.98000000000018317e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
9.99000000000018346e-02	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00000000000001837e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00100000000001840e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00200000000001843e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00300000000001846e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00400000000001849e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00500000000001852e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00600000000001855e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00700000000001857e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00800000000001860e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.00900000000001863e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01000000000001866e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01100000000001869e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01200000000001872e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01300000000001875e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01400000000001878e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01500000000001880e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01600000000001883e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01700000000001886e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01800000000001889e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.01900000000001892e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02000000000001895e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02100000000001898e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02200000000001900e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02300000000001903e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02400000000001906e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02500000000001909e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02600000000001912e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02700000000001915e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02800000000001918e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.02900000000001920e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03000000000001923e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03100000000001926e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03200000000001929e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03300000000001932e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03400000000001935e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03500000000001938e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03600000000001941e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03700000000001943e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03800000000001946e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.03900000000001949e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04000000000001952e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04100000000001955e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04200000000001958e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04300000000001961e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04400000000001963e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04500000000001966e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04600000000001969e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04700000000001972e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04800000000001975e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.04900000000001978e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05000000000001981e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05100000000001984e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05200000000001986e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05300000000001989e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05400000000001992e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
1.05500000000001995e-01	8.40000000000000036e+00	3.00000000000000000e+05	1.70000000000000012e-01	0.00000000000000000e+00	0.00000000000000000e+00	1.87005493472016449e-01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00
